ID,Customer Types → Display Name,Industries → Name
39362,Enterprise,Leisure & Entertainment
39370,Enterprise,Agriculture
39375,Enterprise,Financial Services
39376,Enterprise,Fashion & Beauty
39377,Sole Proprietorship,Restaurant and Food
39378,Enterprise,Construction
39393,Enterprise,Fashion & Beauty
39396,Enterprise,Food & Beverage
39397,Enterprise,Fashion & Beauty
39400,Enterprise,Restaurant and Food
39402,Enterprise,Others
39405,Enterprise,Financial Services
39407,Enterprise,Fashion & Beauty
39412,Enterprise,Fashion & Beauty
39427,Enterprise,Fashion & Beauty
39428,Enterprise,Fashion & Beauty
39429,Enterprise,Others
39432,Enterprise,Others
39433,Enterprise,Electronics
39436,Enterprise,Electronics
39438,Enterprise,General Services
39453,Enterprise,Technology
39458,Enterprise,Electronics
39460,Enterprise,Agriculture
39462,Sole Proprietorship,General Services
39470,Enterprise,Fashion & Beauty
39478,Limited Liability,Others
39494,Enterprise,Electronics
39505,Enterprise,Restaurant and Food
39515,Enterprise,Leisure & Entertainment
39521,Sole Proprietorship,Construction
39538,Enterprise,Construction
39543,Enterprise,Agriculture
39562,Enterprise,Food & Beverage
39563,Enterprise,Electronics
39566,Enterprise,Financial Services
39567,Enterprise,Auto Parts
39569,Enterprise,Fashion & Beauty
39572,Enterprise,General Services
39574,Enterprise,Electronics
39578,Enterprise,Fashion & Beauty
39586,Enterprise,Others
39589,Enterprise,Food & Beverage
39592,Enterprise,Electronics
39596,Enterprise,Fashion & Beauty
39604,Enterprise,Digital Services
39607,Limited Liability,E-Commerce
39610,Enterprise,Fashion & Beauty
39614,Enterprise,Digital Services
39617,Enterprise,Fashion & Beauty
39618,Enterprise,Digital Services
39619,Enterprise,Financial Services
39622,Enterprise,Construction
39624,Enterprise,Fashion & Beauty
39628,Enterprise,Food & Beverage
39641,Enterprise,General Services
39643,Enterprise,Construction
39644,Enterprise,Food & Beverage
39646,Enterprise,Electronics
39649,Enterprise,Household items
39650,Enterprise,Food & Beverage
39651,Enterprise,Food & Beverage
39653,Enterprise,Fashion & Beauty
39654,Enterprise,Food & Beverage
39664,Enterprise,Fashion & Beauty
39670,Enterprise,Food & Beverage
39672,Enterprise,Fashion & Beauty
39675,Enterprise,Fashion & Beauty
39677,Enterprise,Financial Services
39680,Enterprise,Technology
39702,Enterprise,General Services
39703,Enterprise,Financial Services
39710,Sole Proprietorship,Technology
39720,Enterprise,Digital Services
39721,Limited Liability,Others
39739,Enterprise,Financial Services
39748,Enterprise,Financial Services
39752,Enterprise,Fashion & Beauty
39755,Enterprise,Fashion & Beauty
39763,Enterprise,General Services
39764,Sole Proprietorship,Agriculture
39769,Sole Proprietorship,Restaurant and Food
39771,Enterprise,Digital Services
39777,Enterprise,Others
39779,Enterprise,General Services
39781,Enterprise,Others
39782,Enterprise,Fashion & Beauty
39787,Enterprise,Food & Beverage
39788,Enterprise,Fashion & Beauty
39789,Enterprise,Household items
39790,Enterprise,Others
39791,Enterprise,Agriculture
39793,Enterprise,Others
39794,Enterprise,Fashion & Beauty
39795,Enterprise,Others
39797,Enterprise,Fashion & Beauty
39801,Enterprise,Others
39802,Enterprise,Food & Beverage
39808,Enterprise,Food & Beverage
39809,Enterprise,General Services
39812,Enterprise,General Services
39815,Enterprise,Fashion & Beauty
39823,Enterprise,General Services
39827,Enterprise,Digital Services
39830,Enterprise,Food & Beverage
39831,Sole Proprietorship,Fashion & Beauty
39832,Enterprise,Others
39833,Enterprise,Others
39837,Enterprise,Food & Beverage
39839,Enterprise,Electronics
39842,Enterprise,Auto Parts
39843,Enterprise,Fashion & Beauty
39849,Enterprise,Fashion & Beauty
39851,Enterprise,Food & Beverage
39853,Enterprise,Fashion & Beauty
39858,Enterprise,Technology
39859,Enterprise,Others
39869,Sole Proprietorship,Agriculture
39882,Enterprise,Auto Parts
39884,Enterprise,Hospitals & Health
39888,Enterprise,Food & Beverage
39902,Enterprise,Fashion & Beauty
39904,Enterprise,Agriculture
39907,Enterprise,Fashion & Beauty
39911,Enterprise,Agriculture
39913,Enterprise,Schools
39926,Enterprise,Food & Beverage
39977,Enterprise,Fashion & Beauty
39982,Enterprise,Fashion & Beauty
39987,Enterprise,General Services
39988,Enterprise,Electronics
39990,Enterprise,Digital Services
39991,Enterprise,Food & Beverage
39992,Enterprise,Fashion & Beauty
39993,Enterprise,Fashion & Beauty
39996,Enterprise,Food & Beverage
39997,Enterprise,Technology
40002,Enterprise,Restaurant and Food
40006,Sole Proprietorship,Travel & Hospitality
40010,Enterprise,Logistics
40016,Enterprise,Food & Beverage
40018,Enterprise,Food & Beverage
40023,Sole Proprietorship,Fashion & Beauty
40032,Enterprise,Fashion & Beauty
40033,Enterprise,Fashion & Beauty
40035,Enterprise,Fashion & Beauty
40038,Enterprise,Electronics
40041,Enterprise,Construction
40047,Enterprise,Food & Beverage
40049,Enterprise,General Services
40050,Enterprise,Others
40052,Enterprise,Financial Services
40058,Limited Liability,E-Commerce
40067,Enterprise,Fashion & Beauty
40070,Enterprise,General Services
40078,Enterprise,Financial Services
40079,Enterprise,Utilities
40080,Enterprise,Fashion & Beauty
40088,Enterprise,Electronics
40095,Enterprise,Fashion & Beauty
40119,Enterprise,Others
40126,Limited Liability,Others
40132,Enterprise,Furniture
40161,Enterprise,Others
40168,Enterprise,General Services
40172,Enterprise,General Services
40174,Enterprise,Agriculture
40188,Enterprise,Technology
40205,Enterprise,Food & Beverage
40208,Enterprise,Fashion & Beauty
40214,Enterprise,Financial Services
40227,Enterprise,Food & Beverage
40228,Enterprise,Fashion & Beauty
40241,Sole Proprietorship,Agriculture
40245,Sole Proprietorship,Food & Beverage
40247,Enterprise,Fashion & Beauty
40254,Sole Proprietorship,General Services
40255,Enterprise,Fashion & Beauty
40257,Enterprise,Food & Beverage
40258,Enterprise,Others
40260,Enterprise,Others
40264,Enterprise,General Services
40266,Enterprise,Press & Media
40271,Enterprise,Technology
40276,Enterprise,Press & Media
40277,Enterprise,Food & Beverage
40278,Enterprise,Fashion & Beauty
40280,Enterprise,Others
40281,Enterprise,Fashion & Beauty
40291,Enterprise,Food & Beverage
40295,Enterprise,Others
40299,Enterprise,Electronics
40301,Enterprise,Construction
40307,Enterprise,Construction
40310,Enterprise,Fashion & Beauty
40317,Enterprise,Digital Services
40328,Enterprise,Household items
40329,Enterprise,Electronics
40332,Enterprise,Household items
40333,Enterprise,Agriculture
40334,Enterprise,Food & Beverage
40340,Enterprise,Financial Services
40341,Enterprise,Food & Beverage
40344,Limited Liability,General Services
40348,Enterprise,Food & Beverage
40350,Enterprise,General Services
40355,Enterprise,Food & Beverage
40359,Enterprise,Electronics
40365,Enterprise,Others
40381,Enterprise,Fashion & Beauty
40384,Limited Liability,E-Commerce
40389,Enterprise,General Services
40394,Enterprise,Digital Services
40396,Limited Liability,Agriculture
40399,Enterprise,Digital Services
40401,Enterprise,Financial Services
40406,Enterprise,Financial Services
40408,Enterprise,Financial Services
40411,Sole Proprietorship,Electronics
40416,Enterprise,Fashion & Beauty
40419,Enterprise,Digital Services
40424,Enterprise,Technology
40425,Enterprise,Food & Beverage
40432,Enterprise,Agriculture
40437,Enterprise,Others
40438,Enterprise,General Services
40442,Enterprise,Food & Beverage
40443,Sole Proprietorship,Agriculture
40446,Enterprise,Fashion & Beauty
40451,Enterprise,Fashion & Beauty
40455,Enterprise,Electronics
40462,Enterprise,Fashion & Beauty
40465,Enterprise,Furniture
40468,Enterprise,Electronics
40469,Enterprise,Technology
40470,Enterprise,Fashion & Beauty
40472,Enterprise,Electronics
40475,Enterprise,Construction
40477,Enterprise,Others
40479,Enterprise,Fashion & Beauty
40480,Enterprise,Fashion & Beauty
40482,Enterprise,Food & Beverage
40483,Enterprise,Fashion & Beauty
40494,Enterprise,Electronics
40497,Enterprise,Food & Beverage
40499,Enterprise,Technology
40503,Enterprise,Others
40505,Partnership,Fashion & Beauty
40506,Sole Proprietorship,Technology
40508,Sole Proprietorship,Others
40513,Enterprise,Fashion & Beauty
40517,Enterprise,Fashion & Beauty
40518,Enterprise,Hospitals & Health
40519,Enterprise,Auto Parts
40526,Sole Proprietorship,Fashion & Beauty
40531,Sole Proprietorship,Others
40546,Enterprise,Agriculture
40569,Sole Proprietorship,Construction
40597,Limited Liability,Financial Services
40599,Enterprise,Auto Parts
40600,Enterprise,Food & Beverage
40607,Enterprise,Press & Media
40612,Enterprise,Auto Parts
40615,Enterprise,Restaurant and Food
40621,Enterprise,Furniture
40623,Enterprise,General Services
40628,Enterprise,General Services
40645,Enterprise,Fashion & Beauty
40647,Enterprise,Fashion & Beauty
40649,Enterprise,Fashion & Beauty
40650,Enterprise,Fashion & Beauty
40651,Enterprise,Electronics
40655,Enterprise,Fashion & Beauty
40657,Enterprise,General Services
40663,Enterprise,Fashion & Beauty
40668,Enterprise,Food & Beverage
40671,Enterprise,Fashion & Beauty
40674,Enterprise,Auto Parts
40678,Enterprise,Fashion & Beauty
40680,Enterprise,Financial Services
40692,Enterprise,Food & Beverage
40695,Enterprise,Fashion & Beauty
40697,Enterprise,General Services
40702,Sole Proprietorship,Agriculture
40710,Enterprise,Auto Parts
40713,Enterprise,Others
40716,Enterprise,Others
40718,Enterprise,Technology
40742,Enterprise,Agriculture
40747,Enterprise,Press & Media
40762,Enterprise,Food & Beverage
40769,Enterprise,Digital Services
40771,Enterprise,Digital Services
40786,Enterprise,General Services
40790,Enterprise,Leisure & Entertainment
40799,Enterprise,Fashion & Beauty
40800,Enterprise,Hospitals & Health
40804,Sole Proprietorship,Press & Media
40807,Enterprise,Travel & Hospitality
40814,Enterprise,Construction
40819,Enterprise,Fashion & Beauty
40822,Enterprise,Food & Beverage
40827,Enterprise,Digital Services
40833,Enterprise,Food & Beverage
40834,Enterprise,Food & Beverage
40836,Enterprise,Fashion & Beauty
40841,Enterprise,E-Commerce
40845,Enterprise,Fashion & Beauty
40846,Enterprise,Others
40848,Enterprise,General Services
40855,Enterprise,Food & Beverage
40857,Enterprise,Fashion & Beauty
40863,Enterprise,General Services
40865,Enterprise,General Services
40867,Enterprise,General Services
40875,Sole Proprietorship,Technology
40921,Sole Proprietorship,Leisure & Entertainment
40924,Enterprise,Press & Media
40925,Enterprise,Agriculture
40944,Enterprise,Schools
40950,Enterprise,Travel & Hospitality
40952,Enterprise,Fashion & Beauty
40953,Enterprise,Agriculture
40959,Enterprise,Agriculture
40962,Enterprise,Others
40965,Enterprise,Others
40980,Enterprise,Electronics
40990,Enterprise,Electronics
40997,Enterprise,Others
41008,Enterprise,Fashion & Beauty
41010,Enterprise,General Services
41014,Enterprise,Agriculture
41017,Enterprise,Others
41018,Enterprise,Financial Services
41019,Enterprise,Leisure & Entertainment
41020,Enterprise,Travel & Hospitality
41024,Enterprise,Fashion & Beauty
41026,Enterprise,Fashion & Beauty
41030,Enterprise,Fashion & Beauty
41034,Enterprise,Others
41046,Enterprise,Technology
41054,Enterprise,General Services
41057,Enterprise,Fashion & Beauty
41092,Enterprise,Technology
41093,Enterprise,Digital Services
41106,Enterprise,Fashion & Beauty
41107,Enterprise,Fashion & Beauty
41108,Enterprise,Fashion & Beauty
41111,Enterprise,Digital Services
41113,Enterprise,Others
41115,Enterprise,General Services
41125,Enterprise,Food & Beverage
41127,Enterprise,Fashion & Beauty
41131,Enterprise,Financial Services
41136,Limited Liability,Leisure & Entertainment
41137,Enterprise,Fashion & Beauty
41138,Enterprise,Fashion & Beauty
41144,Enterprise,Others
41145,Sole Proprietorship,Construction
41147,Enterprise,General Services
41151,Enterprise,Electronics
41153,Enterprise,Financial Services
41155,Enterprise,Agriculture
41156,Enterprise,Fashion & Beauty
41157,Enterprise,Restaurant and Food
41158,Enterprise,Fashion & Beauty
41160,Enterprise,Food & Beverage
41162,Enterprise,Others
41163,Enterprise,Technology
41164,Enterprise,Fashion & Beauty
41167,Enterprise,Food & Beverage
41168,Enterprise,Food & Beverage
41169,Enterprise,Food & Beverage
41173,Enterprise,Fashion & Beauty
41174,Enterprise,Fashion & Beauty
41180,Enterprise,Religious Organizations
41185,Enterprise,General Services
41187,Enterprise,Fashion & Beauty
41188,Enterprise,General Services
41193,Enterprise,General Services
41195,Enterprise,General Services
41196,Enterprise,Financial Services
41197,Enterprise,Food & Beverage
41198,Enterprise,General Services
41200,Enterprise,Fashion & Beauty
41201,Sole Proprietorship,Technology
41208,Enterprise,Financial Services
41209,Enterprise,Food & Beverage
41210,Enterprise,Agriculture
41215,Enterprise,Food & Beverage
41219,Enterprise,Fashion & Beauty
41226,Enterprise,Fashion & Beauty
41229,Enterprise,Auto Parts
41236,Enterprise,Food & Beverage
41238,Enterprise,Food & Beverage
41240,Enterprise,Food & Beverage
41241,Enterprise,Fashion & Beauty
41242,Enterprise,Fashion & Beauty
41243,Enterprise,Fashion & Beauty
41244,Enterprise,Food & Beverage
41245,Enterprise,Hospitals & Health
41250,Enterprise,Food & Beverage
41266,Enterprise,Auto Parts
41268,Enterprise,Digital Services
41290,Sole Proprietorship,Logistics
41306,Enterprise,Household items
41309,Enterprise,Electronics
41322,Enterprise,General Services
41326,Partnership,Fashion & Beauty
41333,Enterprise,Agriculture
41338,Enterprise,Fashion & Beauty
41343,Enterprise,General Services
41353,Sole Proprietorship,Digital Services
41356,Enterprise,Digital Services
41359,Enterprise,Food & Beverage
41364,Limited Liability,Technology
41365,Enterprise,Fashion & Beauty
41370,Enterprise,Fashion & Beauty
41374,Enterprise,General Services
41375,Enterprise,Fashion & Beauty
41377,Enterprise,E-Commerce
41379,Enterprise,Fashion & Beauty
41381,Limited Liability,Household items
41382,Enterprise,Fashion & Beauty
41383,Enterprise,Food & Beverage
41393,Enterprise,General Services
41404,Enterprise,Food & Beverage
41405,Enterprise,Fashion & Beauty
41412,Enterprise,Fashion & Beauty
41413,Enterprise,Furniture
41417,Enterprise,E-Commerce
41418,Enterprise,Fashion & Beauty
41419,Enterprise,Food & Beverage
41420,Enterprise,Household items
41421,Enterprise,Fashion & Beauty
41426,Enterprise,Construction
41427,Limited Liability,Agriculture
41437,Enterprise,Fashion & Beauty
41443,Enterprise,Others
41446,Enterprise,Financial Services
41449,Enterprise,Technology
41453,Enterprise,General Services
41455,Enterprise,Digital Services
41456,Enterprise,Digital Services
41459,Enterprise,Construction
41471,Enterprise,Fashion & Beauty
41476,Enterprise,Others
41484,Enterprise,Others
41498,Enterprise,General Services
41509,Enterprise,Fashion & Beauty
41510,Enterprise,Food & Beverage
41511,Enterprise,Schools
41513,Enterprise,Fashion & Beauty
41515,Enterprise,Electronics
41516,Sole Proprietorship,Agriculture
41524,Sole Proprietorship,General Services
41529,Enterprise,Construction
41534,Enterprise,Food & Beverage
41535,Enterprise,Fashion & Beauty
41537,Enterprise,Food & Beverage
41539,Enterprise,Fashion & Beauty
41540,Enterprise,Food & Beverage
41541,Enterprise,Auto Parts
41548,Sole Proprietorship,General Services
41550,Limited Liability,Others
41551,Enterprise,General Services
41554,Enterprise,Electronics
41557,Sole Proprietorship,Agriculture
41560,Enterprise,Agriculture
41563,Enterprise,Logistics
41565,Enterprise,Food & Beverage
41567,Enterprise,Financial Services
41569,Enterprise,Fashion & Beauty
41570,Enterprise,Others
41575,Enterprise,Electronics
41588,Enterprise,Others
41594,Enterprise,Construction
41596,Enterprise,General Services
41597,Enterprise,Press & Media
41602,Enterprise,Fashion & Beauty
41604,Enterprise,Fashion & Beauty
41605,Enterprise,Food & Beverage
41607,Enterprise,Food & Beverage
41609,Enterprise,Food & Beverage
41610,Enterprise,Fashion & Beauty
41615,Enterprise,Digital Services
41617,Limited Liability,Agriculture
41625,Enterprise,Restaurant and Food
41626,Enterprise,Fashion & Beauty
41629,Sole Proprietorship,Digital Services
41630,Enterprise,Fashion & Beauty
41633,Sole Proprietorship,General Services
41659,Sole Proprietorship,Agriculture
41678,Enterprise,Furniture
41682,Enterprise,Digital Services
41685,Enterprise,Digital Services
41686,Enterprise,Fashion & Beauty
